,%top,ER1,ER2,ER3,ER4,ER5,ER6,ER7,EZ,LMW,LVR1,LVR1+4,LVR1+4/3+6,LVR2,LVR3,LVR3+6,LVR4,LVR5,LVR6,LVR7,LVWhole,RS,Rh source,SStoutR1,SStoutR2,SStoutR3,SStoutR4,Type,VB,boron reagent,equivs boron reagent,ligand,mol% Rh,mol% ligand,solvent,substrate,temp,time,yield
68,1,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,140.6915573,FC1=CC=C(B(O)O)C=C1,1.5,L3.20,3,6.6,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,30,20,93
69,2,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,157.1439785,OB(C1=CC=C2C(OCO2)=C1)O,1.5,L3.20,3,6.6,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,30,20,95
70,1.25,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,186.7964227,OB(C1=CC(OC)=C(OC)C=C1)O,1.5,L3.20,3,6.6,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,30,20,94
71,1,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,175.2785624,OB(C1=CC2=C(C=CC=C2)C=C1)O,1.5,L3.20,3,6.6,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,20,20,97
72,1,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.55114835,26.22872177,0,0,Lam,186.7964227,OB(C1=CC(OC)=C(OC)C=C1)O,1.5,L3.20,5,11,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC4=C(OCO4)C=C31,20,20,95
73,99,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,121.1775113,OB(O)C1=CSC=C1,1.5,L3.20,3,6.6,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,30,20,87
74,2.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.20,1.5,3.3,dioxane/H2O,O=C1C=CCCO1,30,3,75
75,1,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,18.25910483,23.54607256,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.20,1.5,3.3,dioxane/H2O,O=C(O1)C=CC2=C1C=CC(C)=C2,50,6,32
76,0.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,99
77,1,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,151.9199836,CC1=CC=CC=C1B(O)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,97
78,2,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,149.8350664,ClC1=CC(B(O)O)=CC=C1,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,88
79,1.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,160.7102105,COC(C=C1)=CC=C1B(O)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,95
80,0.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,140.6915573,FC(C=C1)=CC=C1B(O)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,92
81,1,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,153.9076176,BrC(C=C1)=CC=C1B(O)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,88
82,1.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,175.2785624,OB(C1=CC=C(C=CC=C2)C2=C1)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,93
83,0.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,25.82562149,13.86399135,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(COC)(C)C)cccc2)=O,60,5,96
84,0.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,28.54319701,13.86399135,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cc(Br)cc2)=O,60,5,81
85,15.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C(N1CC2=CC=CC=C2)C=CC1=O,50,3,88
86,7,-0.09,0,0,-0.09,0,0,0,0,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.23,1.5,3.3,dioxane,O=C1C=CCC1,50,1,94
87,6.5,-0.09,0,0,-0.09,0,0,0,0,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.23,1.5,3.3,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,20,20,91
88,17.5,-0.09,0,0,-0.09,0,0,0,0,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.23,1.5,3.3,dioxane/H2O,O=C1C=CCCO1,30,3,79
89,4,-0.09,0,0,-0.09,0,0,0,0,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.23,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,99
90,0.5,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.2,L3.26,0.9,2,DCM,O=C1C=CCC1,25,1,100
91,1,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.26,0.9,2,MeOH/CH2Cl2,O=C1C=CCO1,25,1,95
92,1,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,18.25910483,23.54607256,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.26,1.5,3.3,dioxane/H2O,O=C(O1)C=CC2=C1C=CC(C)=C2,30,24,63
93,2.5,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1,95
94,0.5,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0,0,Lam,170.1226604,OB(C1=CC=CC=C1C(F)(F)F)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1,98
95,0.5,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0,0,Lam,160.7102105,COC(C=C1)=CC=C1B(O)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1,92
96,0.5,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0,0,Lam,201.3647746,COC(C=CC1=C2C=CC=C1)=C2B(O)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1,98
97,1,0,-0.17,0,0,-0.17,0,0,0,346.1932801,102.9745172,205.9490344,205.9490344,21.5742147,0,0,102.9745172,21.5742147,0,32.69197045,345.1230509,1,[Rh(C2H4)2Cl]2,18.25910483,23.54607256,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.27,1.5,3.3,dioxane/H2O,O=C(O1)C=CC2=C1C=CC(C)=C2,30,3,95
98,2,0,-0.17,0,0,-0.17,0,0,0,558.1216892,147.8856292,295.7712584,295.7712584,21.5742147,0,0,147.8856292,21.5742147,0,32.69197045,434.9452748,1,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.28,0.9,2,DCM,O=C1C=CCC1,30,3,80
99,1.5,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,111.4802755,111.4802755,0,0,0,111.4802755,21.5742147,0,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.60,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,1,89
100,4,0,-0.17,0,0,-0.17,0,0,0,558.1216892,147.8856292,295.7712584,295.7712584,21.5742147,0,0,147.8856292,21.5742147,0,32.69197045,434.9452748,1,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.28,0.9,2,MeOH/CH2Cl2,O=C1C=CCO1,30,3,76
101,1,-0.17,0,0,0,0,0,0,0,150.1044651,64.9564121,64.9564121,64.9564121,0,0,0,0,0,0,20.25598522,160.3207023,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.3,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,2,70
102,2,0,0,0,0,0,0,0,0,164.1201151,82.25239732,82.25239732,82.25239732,0,0,0,0,0,0,20.25598522,177.6166876,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.4,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,2,90
103,2,0,0,0,0,0,0,0,0,270.1619799,180.948685,180.948685,180.948685,0,0,0,0,0,0,20.25598522,276.3129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.5,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,2,95
104,2.5,-0.14,0,0,0,0,0,0,0,164.1201151,64.9564121,64.9564121,64.9564121,0,0,0,0,0,0,32.69197045,173.8166876,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.17,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,1,98
105,6,0,0,0,0,0,0,0,0,270.1619799,163.6526998,163.6526998,163.6526998,0,0,0,0,0,0,32.69197045,272.5129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.18,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,1,98
106,2,0,0,0,0,0,0,0,0,248.2140155,168.7323234,168.7323234,168.7323234,0,0,0,0,0,0,32.69197045,277.5925989,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.19,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,1,98
107,95,0,0,0,0,-0.17,-0.03,-0.27,0,254.1670653,0,0,0,0,0,94.18429025,0,21.5742147,94.18429025,76.07416785,263.7227483,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.46,1,2.2,MeOH/CH2Cl2,O=C1C=CCO1,25,1,56
108,91.5,0,0,0,0,-0.17,0,-0.27,0,296.2140155,0,0,0,0,0,146.0722459,0,21.5742147,146.0722459,76.07416785,315.610704,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.47,1,2.2,MeOH/CH2Cl2,O=C1C=CCO1,25,1,58
109,1.5,0,0,0,0,0,0,0,0,270.1619799,180.948685,180.948685,180.948685,0,0,0,0,0,0,20.25598522,276.3129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.5,0.25,0.55,dioxane,O=C1C=CCC1,25,2,95
110,0.5,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,1.2,L3.26,0.9,2,MeOH/CH2Cl2,O=C1CCCC=C1,25,1,98
111,1,0,-0.17,0,0,-0.17,0,0,0,558.1216892,147.8856292,295.7712584,295.7712584,21.5742147,0,0,147.8856292,21.5742147,0,32.69197045,434.9452748,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.28,0.9,2,MeOH/CH2Cl2,O=C1CCCC=C1,30,3,92
112,3,0,0,0,0,0,0,0,0,270.1619799,180.948685,180.948685,180.948685,0,0,0,0,0,0,20.25598522,276.3129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.5,1.5,3.3,dioxane/H2O,O=C1C=CCCCC1,25,2,83
113,4.5,-0.01,-0.17,0,-0.01,0,0,-0.17,0,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.10,1.5,3.6,dioxane/water ,O=C1CCCC=C1,25,1,94
114,93.5,0,0,0,0,-0.17,-0.08,-0.27,0,270.1619799,0,0,0,0,0,102.9745172,0,21.5742147,102.9745172,76.07416785,272.5129753,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.50,1,2.2,MeOH/CH2Cl2,O=C1C=CCO1,25,1,59
115,3.222222222,0.26,-0.17,0,0.26,0,0,-0.17,0,376.1423071,102.8290606,205.6581212,205.6581212,0,0,0,102.8290606,21.5742147,0,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.14,1.5,3.6,i-PrOH,O=C1CCCC=C1,30,1,96
116,98,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,160.7102105,OB(C1=CC=CC(OC)=C1)O,2,L3.52,1,2.2,DCM,O=C1C=CCC1,25,1,85
117,96.5,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.52,1,2.2,MeOH/CH2Cl2,O=C1C=CCCCC1,25,1,53
118,92.5,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.52,1,2.2,MeOH/CH2Cl2,O=C1C=CCO1,25,1,56
119,98.5,0,0,0,0,-0.17,0,-0.27,0,300.1725446,0,0,0,0,0,129.0607294,0,21.5742147,129.0607294,76.07416785,298.5991875,0.5,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.54,1,2.2,MeOH/CH2Cl2,O=C1C=CCCO1,25,1,95
120,85.5,0,0,0,0,-0.17,0,-0.27,0,300.1725446,0,0,0,0,0,129.0607294,0,21.5742147,129.0607294,76.07416785,298.5991875,0.5,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.54,1,2.2,MeOH/CH2Cl2,O=C1C=CCCO1,25,1,95
121,93,0,0,0,0,-0.17,0,-0.27,0,300.1725446,0,0,0,0,0,129.0607294,0,21.5742147,129.0607294,76.07416785,298.5991875,0.5,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,175.2785624,OB(C1=C2C(C=CC=C2)=CC=C1)O,2,L3.54,1,2.2,MeOH/CH2Cl2,O=C1C=CCCO1,25,1,95
122,95,0,0,-0.16,0,0,-0.16,0,0,144.0939004,0,0,0,0,36.23374097,72.46748195,0,0,36.23374097,20.25598522,163.5535427,0,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.6,1.5,3.3,dioxane,O=C1C=CCC1,25,16,44
123,98.5,0.07,0,0,-0.12,-0.17,0,-0.27,0,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,348.0319373,B1(C2=CC=CC=C2)OB(C3=CC=CC=C3)OB(C4=CC=CC=C4)O1,2,L3.63,1.5,3.3,dioxane,O=C1C=CCC1,25,1,95
124,10,0.44,0,0,-0.17,0,0,-0.15,0,332.17763,149.7828493,171.357064,171.357064,0,0,0,21.5742147,0,0,84.57992612,327.8270656,0.5,Rh 7,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,1.5,L3.81,0.75,1,dioxane/water ,O=C1CCCC=C1,100,16,72
125,95.5,0.07,0,0,-0.12,-0.17,0,-0.27,0,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.63,1.5,3.3,dioxane/H2O,O=C1C=CCO1,25,1,80
126,1,-0.09,0,0,-0.12,-0.17,0,-0.27,0,310.2296656,94.18429025,167.6464606,167.6464606,0,0,0,73.46217037,21.5742147,0,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,18.25910483,23.54607256,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.64,1.5,3.3,dioxane/H2O,O=C(O1)C=CC2=C1C=CC(C)=C2,30,24,20
127,98,0.07,0,0,-0.12,-0.17,0,-0.27,0,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,156.8595098,C1COB(O1)c1ccccc1,2,L3.63,1.5,3.3,dioxane/water ,O=C1CCCC=C1,25,18,83
128,1,0,0,0,-0.17,0,0,-0.15,0,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5,Rh:Ag (1:1) 9,22.51198396,19.43509996,0,0,Lam,207.2340739,OB(O)c1ccc(cc1)-c1ccccc1,1.5,L3.74,0.75,1,toluene/water,O=C1CCCC=C1,100,10,99
129,98.5,0.07,0,0,-0.12,-0.17,0,-0.27,0,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,175.3697368,CC(=O)c1ccc(cc1)B(O)O,2,L3.63,1.5,3.3,dioxane/water,O=C1CCCC=C1,50,1,96
130,3,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.69,1.5,3.3,dioxane,O=C1C=CCC1,25,1,91
131,2.5,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,149.8350664,ClC1=CC(B(O)O)=CC=C1,2,L3.69,1.5,3.3,dioxane,O=C1C=CCC1,50,1,98
132,99,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,170.1226604,OB(O)c1ccc(cc1)C(F)(F)F,2,L3.52,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,1,66
133,2.5,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.69,1.5,3.3,dioxane/H2O,O=C1C=CCCCC1,25,1,81
134,5,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,166.5795098,OB(/C=C/C1=CC=CC=C1)O,2,L3.69,1.5,3.3,dioxane/H2O,O=C1C=CCC1,25,1,97
135,90,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,257.9989622,CC1(C)OB(/C=C/C2=CC=CC=C2)OC1(C)C,2,L3.69,1.5,3.3,dioxane/H2O,O=C1C=CCO1,25,72,52
136,94.5,0,0,-0.12,0,0,-0.12,0,0,204.1878008,0,0,0,0,73.46217037,146.9243407,0,0,73.46217037,20.25598522,238.0104015,0,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.7,1.5,3.3,dioxane,O=C1C=CCC1,25,16,73
137,0.4,0,0,0,-0.17,0,0,-0.15,0,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,170.1226604,OB(O)c1ccc(cc1)C(F)(F)F,1.5,L3.74,1.5,3.3,dioxane/water,O=C1CCCC=C1,30,1,97
138,0.5,-0.09,0,0,-0.09,0,0,0,0,272.1565006,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,20.25598522,279.4546413,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,170.1226604,OB(O)c1ccc(cc1)C(F)(F)F,2,L3.1,1.5,3,dioxane/water,O=C1CCCC=C1,50,1,90
